3, 0.042000, 24
4, 0.048000, 32
5, 0.054000, 40
6, 0.060000, 48
7, 0.090000, 64
8, 0.120000, 74
9, 0.126000, 84
10, 0.132000, 96
11, 0.138000, 102
12, 0.144000, 108
13, 0.150000, 108
14, 0.180000, 122
15, 0.210000, 126
16, 0.216000, 134
17, 0.222000, 186
18, 0.228000, 194
19, 0.234000, 222
20, 0.240000, 236
21, 0.270000, 248
