0,  0.000000, 0
1, 0.042000, 8
2, 0.048000, 10
3, 0.054000, 10
4, 0.060000, 14
5, 0.090000, 16
6, 0.120000, 20
7, 0.126000, 20
8, 0.132000, 20
9, 0.138000, 22
10, 0.144000, 22
11, 0.150000, 22
12, 0.180000, 26
13, 0.210000, 34
14, 0.216000, 34
15, 0.222000, 26
16, 0.228000, 34
17, 0.234000, 34
18, 0.240000, 36
19, 0.270000, 36
