0, 0.000000, 0
1, 0.042000, 24
2, 0.048000, 32
3, 0.054000, 32
4, 0.060000, 36
5, 0.090000, 54
6, 0.120000, 68
7, 0.126000, 80
8, 0.132000, 86
9, 0.138000, 102
10, 0.144000, 110
11, 0.150000, 110
12, 0.180000, 126
13, 0.210000, 134
14, 0.216000, 140
15, 0.222000, 146
16, 0.228000, 172
17, 0.234000, 174
18, 0.240000, 166
19, 0.270000, 176
